"","gene","C3N-00560_tumor","C3L-01682_tumor","C3L-01682_tumor.1","C3N-02423_tumor","C3N-02423_tumor.1","C3L-00095_tumor","C3N-00578_tumor","C3L-00001_tumor","C3N-02424_tumor","C3N-02424_tumor.1","C3N-00959_tumor","C3N-00737_tumor","C3N-00737_tumor.1","C3L-01330_tumor","C3L-01330_tumor.1","11LU016_tumor","C3N-02087_tumor","C3L-02345_tumor","C3N-01415_tumor","C3N-01023_tumor","C3N-02529_tumor","C3N-02529_tumor.1","C3L-00368_tumor","C3L-00263_tumor","C3L-00263_tumor.1","C3N-00294_tumor","C3L-02350_tumor","C3N-01072_tumor","C3N-00217_tumor","C3N-00217_tumor.1","C3L-00080_tumor","C3N-01488_tumor","C3N-01823_tumor","C3N-02002_tumor","C3N-02002_tumor.1","C3L-00973_tumor","C3N-00293_tumor","C3N-02067_tumor","C3N-02067_tumor.1","C3L-01632_tumor","C3N-01405_tumor","C3N-01030_tumor","C3N-02729_tumor","C3N-02729_tumor.1","C3L-01924_tumor","C3L-01924_tumor.1","C3L-00093_tumor","C3N-02380_tumor","C3N-02380_tumor.1","C3N-01021_tumor","C3N-02582_tumor","C3N-02582_tumor.1","C3N-02422_tumor","C3N-02422_tumor.1","C3L-00422_tumor","C3L-00422_tumor.1","C3N-02155_tumor","C3L-01862_tumor","C3N-01016_tumor","C3L-00140_tumor","C3N-00167_tumor","C3N-02089_tumor","C3N-00738_tumor","C3N-01414_tumor","C3L-00094_tumor","C3L-00893_tumor","C3N-02003_tumor","C3N-02003_tumor.1","C3L-01889_tumor","C3L-02365_tumor","C3N-00433_tumor","C3N-00546_tumor","C3N-00547_tumor","C3N-00574_tumor","C3N-00199_tumor","C3L-00510_tumor","C3L-00510_tumor.1","C3N-00580_tumor","C3N-01416_tumor","C3N-00572_tumor","C3N-02586_tumor","C3N-02586_tumor.1","C3N-00545_tumor","C3N-00203_tumor","C3N-01799_tumor","C3L-02508_tumor","C3L-02348_tumor","C3N-02572_tumor","C3N-02572_tumor.1","C3L-00604_tumor","C3N-01024_tumor","C3N-00551_tumor","C3N-00180_tumor","C3N-01074_tumor","C3N-02433_tumor","C3N-02433_tumor.1","C3N-02588_tumor","C3N-02588_tumor.1","C3N-00550_tumor","C3N-01413_tumor","C3N-02145_tumor","C3N-00704_tumor","C3N-00704_tumor.1","C3L-00144_tumor","C3N-02158_tumor","C3L-00913_tumor","C3L-00279_tumor","C3L-00279_tumor.1","C3N-01489_tumor","C3L-01890_tumor","C3N-01071_tumor","C3N-00223_tumor","11LU022_tumor","C3L-02549_tumor","C3N-00549_tumor","C3L-02219_tumor","C3N-00552_tumor","C3N-01410_tumor","11LU035_tumor","C3N-02000_tumor","C3N-02000_tumor.1","11LU013_tumor","C3N-01842_tumor","C3N-00579_tumor","C3N-02421_tumor","C3N-02421_tumor.1","C3L-00009_tumor","C3N-00559_tumor","C3N-02149_tumor","C3N-00556_tumor","C3N-00169_tumor","C3L-01683_tumor","C3L-01683_tumor.1"
"242","ENSG00000032219",0.45417029588385,0.840656389838342,0.840656389838342,0.705470467909971,0.705470467909971,0.855033493857178,0.647539277968218,0.999402313618356,0.480436382778723,0.480436382778723,0.842841650233734,0.424092008141552,0.424092008141552,1.03594228027828,1.03594228027828,0.756891474673317,0.650194947514894,0.460155772937349,0.510546375506409,0.432746265801941,0.583958613112221,0.583958613112221,0.767429135720518,0.836900840177279,0.836900840177279,0.642008671477159,0.504729935803704,0.542175626616675,0.799348849061471,0.799348849061471,0.979159760489536,0.728818447136893,1.35715196293956,0.796061263619674,0.796061263619674,0.485346010828841,0.965947292781004,0.726874325313249,0.726874325313249,0.428427808344008,0.716947209018341,0.602140714065914,0.916076904990735,0.916076904990735,0.67576005129431,0.67576005129431,0.502437923828774,0.860771278964635,0.860771278964635,0.721116010168114,0.733568224393829,0.733568224393829,0.574277681022468,0.574277681022468,0.655991210314169,0.655991210314169,0.861783620262458,0.57628805271696,0.958326716650901,0.552756862413131,0.786292372842283,0.559199258838081,0.570000603375484,0.573359203906121,0.600882454267857,1.13798482042491,0.608544143778002,0.608544143778002,0.806154356712856,0.725785501805548,1.00967463102071,0.822827208541141,0.53697084451753,0.656243493664939,1.43766187850382,1.07506260096119,1.07506260096119,0.572115663657288,0.71459427588437,0.513556631055644,0.557723661347967,0.557723661347967,0.456755876005404,0.552004651180371,1.03867708253938,0.73220508564165,0.900381790249359,0.674111395867145,0.674111395867145,0.587163572094702,0.59875164079887,0.516367519184909,0.88738116690824,0.447707937434282,0.763356602677106,0.763356602677106,0.441293112065362,0.441293112065362,0.539490324180295,0.760853710443597,0.79770730153103,1.03347352571573,1.03347352571573,0.581136623242337,0.658323539586577,0.437587180575432,0.784502259186386,0.784502259186386,0.718660486510591,0.682026536232791,0.493870524464618,0.607092021482396,0.843029944129647,0.744369986860459,0.752817689697792,0.485797937858797,0.568660391576144,0.748154139978827,0.595329591885613,0.806031039277029,0.806031039277029,0.724255537438526,1.24233027781081,0.723011661527491,0.877622453039574,0.877622453039574,0.870987732992586,0.856414630603885,0.795039873571488,0.649960064550879,0.615377022931068,0.797395968162816,0.797395968162816
"243","ENSG00000027697",0.287870090886774,0.652333001151841,0.652333001151841,0.512105946687414,0.512105946687414,0.585199880081007,0.513975488097,0.484337123764693,0.190971933361392,0.190971933361392,0.507805936594303,0.309653519763199,0.309653519763199,0.806145958062713,0.806145958062713,0.465901371380087,0.589543934183806,0.318205467559318,0.664409628860186,0.301012761953061,0.333464166120598,0.333464166120598,0.456043856880354,0.514198874068555,0.514198874068555,0.630202989554261,0.325701638711263,0.509179086667372,0.233145114592793,0.233145114592793,0.354593348067196,0.650938524976539,0.387534658314464,0.508093109177436,0.508093109177436,0.547648650620588,0.399095072463093,0.607085862570358,0.607085862570358,0.298760965811091,0.370702737831932,0.375830995957331,0.505686794270503,0.505686794270503,0.388744821195498,0.388744821195498,0.54346693218119,0.469269217733055,0.469269217733055,0.364508458309719,1.29471145261301,1.29471145261301,0.414808637720959,0.414808637720959,0.728579969811187,0.728579969811187,0.743278169143106,0.588448291335624,0.348676419703681,0.593611793705151,0.466568767753781,0.334491223295396,0.544308531037189,0.338824417334431,0.335554590482083,0.538838565357138,0.470821204338129,0.470821204338129,0.683780785573304,0.587874982164242,0.406615671229512,0.441517911982034,0.160106249518172,0.798035253997476,0.694708666255379,0.65940638430713,0.65940638430713,0.244774165409819,0.797859450270451,0.572495728907922,0.39180466470041,0.39180466470041,0.712425359836825,0.239114900347752,0.722667669632105,0.730379949820856,0.403509555820462,0.571962485178952,0.571962485178952,0.24534400183992,0.282013189162029,0.392263017160918,0.256726362028982,0.449221045046244,0.696316834972902,0.696316834972902,0.375013465882461,0.375013465882461,0.426320635647633,0.662155774736916,0.615300458503875,0.550916638377287,0.550916638377287,0.337079961707862,0.372393509239575,0.602362216104765,0.523561017132698,0.523561017132698,0.567237162408175,0.486601714648323,0.313954813790738,0.622618810560362,0.429601413460729,0.582533697280065,0.263103474516937,0.642415301044377,0.618109316182037,0.284056428290663,0.451311295762446,0.421546087355941,0.421546087355941,0.372492580258578,0.486456747464231,0.297544704052052,0.432422906951314,0.432422906951314,0.493362044414363,0.609037418829713,0.292390845066986,0.401863638431599,0.419162969574014,0.586880455163839,0.586880455163839
"244","ENSG00000010256",1.59879914929664,0.944198963682507,0.944198963682507,0.953476286535876,0.953476286535876,0.592343038334094,1.17903695540751,0.50399037753245,0.72895035028661,0.72895035028661,1.22122136775068,0.441703876269775,0.441703876269775,0.929645144650762,0.929645144650762,0.855935385543799,1.33987314698815,0.990327851428936,1.33017818817261,0.926046243903107,0.728550095799219,0.728550095799219,0.883407831344801,0.963837353066875,0.963837353066875,1.33999797682461,0.665263387046262,0.854651317803528,1.01341328690982,1.01341328690982,0.657958555671962,1.05357668182234,0.784156174403276,0.989189225915795,0.989189225915795,0.807310525317176,0.95716310519723,1.19878280630613,1.19878280630613,1.16368123724308,1.3815510707992,1.53940193384532,0.696395502910251,0.696395502910251,1.08881371914065,1.08881371914065,1.05251640816278,1.30425279802529,1.30425279802529,0.774206009374386,0.968125971165053,0.968125971165053,1.03702623568668,1.03702623568668,0.663458707945866,0.663458707945866,1.03958515193208,1.95939186637565,0.720860604964578,1.43247234068518,1.43156468479433,1.66309271286655,0.864259972411268,0.918688274785936,0.867796453437412,0.569709716691366,1.42848922957825,1.42848922957825,1.47321002824589,1.15630701474027,0.995086264007055,1.2235528683836,0.829069700084536,1.12244228465943,0.904038658285704,1.36461469696274,1.36461469696274,1.12262648173854,1.1054721343191,0.780092456064488,0.816472936283247,0.816472936283247,0.973552920671458,1.91194983219218,0.970413070948632,1.13646767359743,1.19688639123718,0.768451928658439,0.768451928658439,0.641879178352857,1.22591332183374,1.23438942615187,1.12522925355576,0.947412997698394,0.771862996779071,0.771862996779071,1.28271539101853,1.28271539101853,0.89893644822484,0.755105824606213,0.828246856923969,0.857645696984996,0.857645696984996,0.879070259560292,1.10200632812833,0.824083408369114,0.752873829338551,0.752873829338551,1.35641441152829,1.0713079084062,1.71719722149513,0.833323849893021,0.772794655368175,1.22611958939814,1.18769270179838,0.857361144005027,0.990678578613726,1.20924611455064,1.42121267245383,0.963174319779124,0.963174319779124,1.29785001336204,1.07959935821809,1.74078599821277,1.22832777567799,1.22832777567799,0.739483273595344,0.930473261663558,0.951194892596108,1.24035971319914,1.09319927329901,0.988846656436029,0.988846656436029
"245","ENSG00000018236",0.743171997501757,1.51084398509791,1.51084398509791,0.773635506114649,0.773635506114649,0.840652274147939,0.787011318075675,1.07484402169589,0.776748744768159,0.776748744768159,0.808758985107094,0.746866247658606,0.746866247658606,1.26163355314983,1.26163355314983,0.834868856625732,0.771023585998605,0.881522053081556,0.960263402228543,0.738141989615894,0.792137309901267,0.792137309901267,0.905394334858292,0.808942882622257,0.808942882622257,0.798773046379819,0.790869694103556,0.757601690075009,0.778408670381232,0.778408670381232,1.13698551807811,0.835546110965941,0.807562434199176,1.14194654032168,1.14194654032168,0.742367665318121,0.803601780108893,0.865856808795212,0.865856808795212,0.86065613730697,1.05884640663354,0.814928820568031,0.795897792622683,0.795897792622683,0.778374748404787,0.778374748404787,0.848907475460259,1.03035848054521,1.03035848054521,0.896022301163936,1.05499071511826,1.05499071511826,0.757648833201562,0.757648833201562,0.736936216047577,0.736936216047577,0.757415788371398,0.768944123813087,0.855862681131971,0.779646330473627,0.774587528591785,1.29728258019854,0.832685210320705,0.79639839693464,0.747797253757983,0.857244878065757,0.756466915143574,0.756466915143574,0.798019705852993,1.07200455135528,0.824978965910586,0.751101472944256,0.748579751457555,0.844183054020148,0.865013742233936,1.5950428388075,1.5950428388075,0.760855275587408,0.828778752771436,0.756512582023535,0.769776676278186,0.769776676278186,0.856444009311335,0.734835083461736,0.819992577226319,0.859790307812894,0.755038904385253,0.981444330440815,0.981444330440815,0.880893938092761,0.733277342186253,0.741667752400236,1.2535476087524,0.756279283978419,1.05136471141924,1.05136471141924,0.768825332134563,0.768825332134563,0.771979354495516,0.987512996813676,1.0131993525292,0.865202928785509,0.865202928785509,0.813220089571226,0.877681337628903,0.779779565454391,1.03487185955623,1.03487185955623,0.774756097617123,0.788621630670058,0.787562956931045,0.845399115025033,0.896880983023296,0.754042309941241,0.735171993331873,0.742824098103449,0.78086041997242,0.755498266323598,0.799270270920777,0.985013812341803,0.985013812341803,0.848466867487647,0.774782962705648,0.762777367857585,0.982455189815193,0.982455189815193,0.868016855550209,1.07795859047764,0.787284845558753,0.905104371397397,0.77807752331681,0.795119491496522,0.795119491496522
"246","ENSG00000023287",1.39287586546138,0.822110493459395,0.822110493459395,0.704989364584212,0.704989364584212,0.555161369784339,0.486191209746918,0.488827014982984,0.611726947383718,0.611726947383718,0.692993045128063,0.474750400358664,0.474750400358664,0.751365650470895,0.751365650470895,0.719965590069279,0.599278956738428,0.626064613545135,1.06889489126839,0.42445351361754,0.812283367433893,0.812283367433893,0.572595002438988,0.605882149562049,0.605882149562049,0.723092040968495,0.473649632669253,0.556372804702909,1.22075814031111,1.22075814031111,0.860807540179436,0.547646422170506,0.759867622332464,1.09163309232607,1.09163309232607,0.59936286443997,0.85229240509951,1.25321098219698,1.25321098219698,0.683846482924496,0.65545269549692,1.02682352292386,0.592354705660127,0.592354705660127,0.490337661559984,0.490337661559984,0.686538469806369,0.713650884131189,0.713650884131189,0.7983191470192,0.649442892375638,0.649442892375638,0.646346035220758,0.646346035220758,0.74482449681777,0.74482449681777,0.674259322328309,0.710466305442486,0.968533721562554,0.707559480347717,0.638635360323188,1.95657313811682,0.668124089501036,0.967345257280538,0.592290791401177,0.883901590002692,0.613895974824349,0.613895974824349,0.90992313776931,1.41731948087642,0.805557157196506,0.971591144767396,0.562112726889568,0.79357700559392,1.14604781945663,0.97589030565118,0.97589030565118,0.836301735373377,0.696553038349442,0.608091342303034,0.921376469867429,0.921376469867429,0.677136299705402,0.763931287205826,0.867561519324449,0.759591144054802,1.02599887262433,0.600212504637193,0.600212504637193,0.462260566334038,0.40728222195602,0.549947724698687,0.503546335080902,0.797748722037023,0.731577275856511,0.731577275856511,0.912840089029826,0.912840089029826,0.480474798935221,0.465814961544857,0.841105480037172,1.10021234755821,1.10021234755821,0.522663700825662,0.703635830226816,0.599011537503386,0.799600935307037,0.799600935307037,0.697997136371844,0.649629883940658,0.466977568575909,0.595840768078898,1.20515686349604,0.696032453446538,1.09680332209694,0.506970983367257,0.372409629254849,1.59447374083139,0.84832428728817,1.10178852313094,1.10178852313094,0.756154197376705,1.35484053720615,0.566852960105735,0.861213630757217,0.861213630757217,0.779473255640657,1.29156709467962,0.738079473066323,0.957694273750675,0.746523673326003,0.63854423219045,0.63854423219045
"247","ENSG00000011243",1.31295959203059,0.89951017568297,0.89951017568297,1.09930323465512,1.09930323465512,0.507871508867523,0.743659722614434,0.833724247548694,0.48702545152312,0.48702545152312,0.884312635539575,0.573836089051468,0.573836089051468,0.818316415708832,0.818316415708832,0.959608589933517,0.664799014683275,0.526108093411548,0.792330847319751,0.527400969756308,0.72650108925207,0.72650108925207,0.8917328933102,0.835541173644478,0.835541173644478,0.885361465493061,0.582019742402773,0.897744678511876,0.748399495094241,0.748399495094241,0.640453718119173,1.35372751677965,0.73761643716511,0.970710452002689,0.970710452002689,0.533169266261226,1.26100201327149,0.792871934543334,0.792871934543334,0.425723340630077,1.16313542719072,1.12477206885855,1.3202056065843,1.3202056065843,1.20415037774784,1.20415037774784,0.539848544509191,1.36482015627033,1.36482015627033,0.923961025635211,0.753913316608223,0.753913316608223,0.660697051173919,0.660697051173919,0.431634148056326,0.431634148056326,1.13010489680686,0.490309694881407,0.893215068229815,0.626526342060419,1.12628906236312,0.740426723576689,0.637763150962373,0.732731598293459,0.631918833969301,1.14996231029501,0.711129516872587,0.711129516872587,0.722933237424821,1.04619188854567,1.07644009810157,0.94227812855935,0.917589725759003,0.695914587228029,1.33984045421081,0.744659988434206,0.744659988434206,0.703409521689383,0.868809223290079,0.747808634105403,0.74348110713576,0.74348110713576,0.838059878523741,1.12326786966054,1.30002868563295,0.632312078828968,1.05050821365789,0.877306379322459,0.877306379322459,0.843623921733995,0.640609418956408,0.637695399031152,0.756681783710907,0.527551040866134,0.90867244539662,0.90867244539662,0.820912841718956,0.820912841718956,0.756945060520314,0.869954446179845,0.851175478154567,0.834566155092396,0.834566155092396,0.82536642041234,0.937527597788575,0.484110459771219,0.6754704322119,0.6754704322119,0.979378232804017,1.00849251641454,0.657821071840407,0.784859405881273,0.698896303339884,0.495823855811007,0.795983317773124,0.682068461454541,0.705889953173126,0.654041325975247,0.583831699908972,0.718711469812816,0.718711469812816,0.690004075047389,1.1052719102311,0.928617291999123,1.21847223421852,1.21847223421852,0.605962103165101,1.21308775167711,0.622663794638618,1.07332280266287,0.809419070773372,0.93970333587103,0.93970333587103
"248","ENSG00000013561",0.772526086808865,0.807916567632652,0.807916567632652,0.626500541748394,0.626500541748394,0.621991043681907,0.613288672859902,0.885119309607791,0.480011223569258,0.480011223569258,0.912828342050254,0.432543403581939,0.432543403581939,0.95681998154402,0.95681998154402,0.666735328721609,1.14219895204852,0.77266728521763,0.829747818474318,0.648949391836245,0.791772235154704,0.791772235154704,1.11206614101631,0.598197036591825,0.598197036591825,0.848599696565725,0.547657295370861,0.650340359816302,1.08006591624995,1.08006591624995,0.644690355785016,0.7955180782961,0.615471253583204,1.67337276672008,1.67337276672008,0.841244996780429,0.975275697490969,1.97744194935899,1.97744194935899,1.00940408956331,0.628716491056593,1.11515399278854,0.871679161187655,0.871679161187655,0.795276305034464,0.795276305034464,0.913833020938104,0.985963050858549,0.985963050858549,0.659392574838098,0.995300765921912,0.995300765921912,1.1933124112406,1.1933124112406,1.09645261098976,1.09645261098976,0.674336601826985,1.1715501648506,0.707560686761746,0.854529654991024,0.989277764058369,0.582971007901885,0.719658526383277,0.677494006463056,0.665991910115221,0.981386102965956,0.848153681640027,0.848153681640027,1.15166828451051,0.725060496267542,0.958357626665053,1.12445602131254,0.546600119277901,0.986480301221491,1.08988875575727,0.762727065227232,0.762727065227232,0.611430800383397,1.07456303378041,0.962849027914592,0.718462627447087,0.718462627447087,0.524859387948347,0.683365223250287,1.09972499176511,1.03406139072701,0.87613170529809,1.01058476982141,1.01058476982141,0.726398300889972,0.668111397077514,0.459102360330053,0.92471572329234,0.689794978142063,0.890491476956806,0.890491476956806,0.800480225379618,0.800480225379618,0.713133842717861,1.03700689638345,0.770594682969451,1.08874253377864,1.08874253377864,0.603685773051309,1.01389872124753,0.628092257877128,0.681278378462926,0.681278378462926,0.857659585728004,0.783759028317709,0.713748166625375,0.69765287692967,0.870796311290144,0.957878164729176,1.40532510063684,0.73958918268086,1.13538295720083,0.640411197318524,0.813245185875056,1.04419554814323,1.04419554814323,0.893447629341536,0.812103963340849,0.871845660112533,1.12402250164089,1.12402250164089,0.856314631551839,1.16316793815766,0.563781916604271,0.911916195945486,0.780662727896828,0.732019213624769,0.732019213624769
"249","ENSG00000016490",0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,3.3334546990315,0.992449529412114,0.992449529412114,0.987189207419505,0.987189207419505,0.987189207419505,0.991421562741449,0.987189207419505,1.05692590526718,0.987189207419505,0.996616967121013,0.996616967121013,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,1.77505840971078,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.992191259142479,0.992191259142479,0.987189207419505,0.987189207419505,0.987189207419505,1.10567171805562,1.10567171805562,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,7.02591435335184,0.987189207419505,0.987189207419505,1.00571097436696,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,1.33825729868793,0.987189207419505,0.987189207419505,0.991369087988021,0.991588689485317,0.987189207419505,3.33830343501368,0.987189207419505,0.987189207419505,0.987189207419505,1.00938560835413,0.987189207419505,0.987189207419505,0.991153924856375,2.96327145738768,0.996736784045371,0.996736784045371,0.987189207419505,0.987189207419505,1.09254603164694,0.987189207419505,0.990708683635671,0.987189207419505,0.987189207419505,0.987189207419505,0.994520304774275,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.991629536120315,0.987189207419505,0.987189207419505,1.03469812546167,0.987189207419505,0.994330797256941,0.987189207419505,0.995797477356123,0.995797477356123,0.990230343567383,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505,0.992284455094515,1.01354081191075,0.987189207419505,0.987189207419505,0.987189207419505,0.987189207419505
"250","ENSG00000008256",0.893178782923692,0.797985578743455,0.797985578743455,1.14064476700121,1.14064476700121,1.65433181021104,0.930993045589283,1.64051497329672,0.444641930373882,0.444641930373882,0.633496106777362,0.482541370234471,0.482541370234471,1.0578303921855,1.0578303921855,1.17096765354142,1.33384149385701,0.607234900672643,1.27757716219525,0.441064974651545,0.75461466396603,0.75461466396603,0.779993460805298,0.627321141886352,0.627321141886352,0.946766405452268,0.521285693099466,0.704407056222969,0.602244189542582,0.602244189542582,0.656079582043966,2.33710400304857,0.902446359298515,1.03058872775993,1.03058872775993,0.645326076533914,1.41619996094616,1.03607112644121,1.03607112644121,0.631908566559387,0.865369314876874,1.14224921368419,0.968461167393394,0.968461167393394,1.89425873152818,1.89425873152818,1.00189295744979,1.08518855617718,1.08518855617718,1.08932677015241,1.81371986766589,1.81371986766589,0.7781442487843,0.7781442487843,0.567392792761813,0.567392792761813,0.804485373971538,0.59693378860276,0.589595478391653,0.592709935742439,2.14705203982112,0.552014181353884,0.709387735099215,0.486546012773686,0.696152221700086,1.45313708476291,0.54113299807313,0.54113299807313,0.755087891682207,2.80779790272963,0.784946048202456,2.56036083846313,0.571051262207123,0.736598503652951,2.96594801872597,0.480145623097855,0.480145623097855,1.07557704937782,1.11718113289914,0.57897822024684,4.24069662853381,4.24069662853381,0.681547105476716,0.970067791546065,0.86704483047148,1.23038339315135,1.47523389751801,1.43507620011752,1.43507620011752,1.04834743347343,0.561442114529394,0.734059119569344,0.542951515203052,0.513284349124358,1.07939993161023,1.07939993161023,1.65026870762845,1.65026870762845,0.875429680780058,1.28565308366646,1.28412065836016,1.80531951340504,1.80531951340504,0.979646034608729,0.724918314635035,0.445824366131037,1.65482719034682,1.65482719034682,1.09451637338574,0.759274483959328,0.66111382846685,0.782796509202613,0.744869136441935,0.599556113958125,0.660140321343679,0.859632440292365,0.661349285602778,0.494047338393945,1.79198581472587,1.05949734081009,1.05949734081009,1.26629719743347,1.22150415522962,1.10873128208677,3.847106007648,3.847106007648,0.78727661451753,1.50158717393805,0.736142635165283,1.21501858231565,0.643781593731981,0.912265738564075,0.912265738564075
"251","ENSG00000007255",1.11466935416971,1.07783787613276,1.07783787613276,1.49866308653229,1.49866308653229,1.5322281924287,0.893587468039417,0.857352936025462,0.584181651621218,0.584181651621218,1.17658781155917,0.905390426416136,0.905390426416136,1.31519212679531,1.31519212679531,0.922883718346965,0.758192347729913,0.807846132192855,1.20521307708106,0.759943444711093,0.841023820290498,0.841023820290498,0.969180948198418,0.905634863631596,0.905634863631596,0.892714065486904,0.916319398731715,0.71225531242055,1.17346511847434,1.17346511847434,1.58538516030598,0.97414966020265,1.81694898218002,2.07951484425319,2.07951484425319,0.727382767267099,1.51641630026123,1.45333149987207,1.45333149987207,0.763509823928652,1.42928857706787,1.32076214004411,1.19583653288591,1.19583653288591,0.959479514808329,0.959479514808329,0.978996204451978,1.19927850679917,1.19927850679917,1.30027191662242,1.22710511243807,1.22710511243807,0.817260101228737,0.817260101228737,0.737440035877578,0.737440035877578,0.940567553281624,0.732332912409173,0.586140574284578,0.800539291099207,1.69857455297159,0.859044718216342,1.0693115216164,0.780289284033744,0.852879525972544,1.07798569257742,0.942329188269524,0.942329188269524,0.980236868725461,2.30500699309266,0.774864866422379,1.18325038841498,0.997265165199798,0.789784147280424,1.07770221276072,1.87218947242717,1.87218947242717,1.28609716584134,0.895565191074008,1.03055108755361,1.04839861447768,1.04839861447768,0.988692308808038,1.11264479143894,1.47789008330837,1.18264169283616,0.905001219874131,1.12438071829416,1.12438071829416,1.10481342312378,0.728338891334233,0.972396233236165,1.11066616010932,0.822799033835894,1.47843285406345,1.47843285406345,0.894308159562775,0.894308159562775,1.12851093030107,0.956707545534447,1.00218384777729,0.998469001305905,0.998469001305905,1.12147853741594,0.961474864598633,0.665163384638016,1.51899594133512,1.51899594133512,1.25654459706265,0.675896331625367,1.46638701928681,0.881451925505773,0.997150705467256,0.743376484163511,0.955650447525006,1.18807120448159,0.68776338479349,0.97715667883019,0.913538127313805,1.60127342753061,1.60127342753061,1.42802321284988,1.17320632486703,1.05305842820439,1.41877894806792,1.41877894806792,0.809772048498172,1.13979400541148,1.06478740371117,0.636646477768254,1.08883623108971,0.762588928271061,0.762588928271061
